,me_mean,me_std
443,73.2,9.80612053770501
444,73.6,9.707728879609277
445,73.6,9.850888284819801
446,73.6,10.209799214480174
447,74.4,9.93176721434811
448,74.6,9.951884243699782
449,74.8,9.368030742904295
450,74.8,9.042123644365853
451,74.8,8.818163074019441
452,75.0,8.648699324175862
453,75.2,8.280096617793781
454,75.4,8.01498596380555
455,75.8,8.182909018191515
456,76.2,8.518215775618742
457,76.0,8.579044235810887
458,76.2,8.565045242145542
459,76.8,8.634813257969162
460,76.6,8.935323161475472
461,77.2,8.541662601625049
462,77.0,8.342661445845684
463,77.2,8.133879763065101
464,77.6,7.605261336732617
465,77.6,7.735631842325487
466,77.4,8.01498596380555
467,77.4,8.452218643646175
468,77.4,8.475848040166836
469,77.2,8.471127433818948
470,77.2,8.795453370918409
471,77.2,8.863407922464136
472,77.2,8.997777503361595
473,77.0,9.143303560529969
474,77.0,9.486832980505138
475,77.2,9.558242516278817
476,77.0,9.879271228182775
477,77.0,10.449880382090505
478,77.0,10.69579356569675
479,77.4,10.818502669038816
480,77.6,10.892199043352083
481,78.0,10.658330075579382
482,78.2,10.906878563548783
483,78.8,10.943491216243563
484,79.2,11.070682002478437
485,79.4,11.16422858956229
486,79.8,11.124747188138706
487,80.2,11.478675881825394
488,80.2,11.478675881825394
489,80.0,11.384199576606166
490,80.2,11.070682002478437
491,80.2,11.478675881825394
492,81.0,11.384199576606166
493,81.6,11.429785649783637
494,81.8,11.513470371699404
495,82.0,11.575836902790225
496,82.2,11.668761716651858
497,82.6,11.84229707446997
498,82.8,11.93984924527944
499,82.6,12.273548794053006
500,83.0,12.649110640673518
501,83.0,13.099618315050252
502,83.6,13.093509842666327
503,84.0,13.446189051177289
504,84.0,13.0843417870369
505,83.8,13.013838787997953
506,84.0,13.099618315050252
507,83.8,13.272528018429647
508,84.0,13.341664064126334
509,84.2,13.242356285797479
510,84.0,12.976902558006667
511,84.4,12.815615474880634
512,84.4,13.10877568653915
513,84.8,13.029197979921864
514,84.8,13.481839637082174
515,85.0,14.127986409959489
516,84.8,14.048487463068756
517,85.4,14.122322755127783
518,85.4,13.807244475274565
519,85.8,13.81882773609976
520,86.0,13.92838827718412
521,86.2,13.673331708109767
522,86.2,13.526270735128733
523,86.8,13.991425945914164
524,87.0,14.071247279470288
525,87.0,13.564659966250536
526,87.8,13.789851340750559
527,88.4,13.792751719653335
528,88.4,13.792751719653335
529,88.4,13.45511055324333
530,88.4,13.410443691392167
531,88.0,13.401492454200763
532,88.2,13.51147660324363
533,88.6,13.410443691392167
534,89.2,13.555810562264435
535,89.6,13.893883546366725
536,89.6,13.879481258317979
537,89.8,13.644046320648432
538,90.4,13.749181793837769
539,90.2,13.51147660324363
540,90.4,13.632314550361578
541,90.2,14.2464030548065
542,90.4,14.38888459888396
543,90.2,14.634206503941373
544,89.8,14.770240350109406
545,89.6,14.59588983241515
546,90.0,14.546477236774544
547,90.2,14.82430436816514
548,91.0,15.086417732516887
549,91.4,15.473848907107758
550,92.0,15.231546211727817
551,92.2,15.02531197679436
552,92.4,14.759403781996074
553,92.4,14.759403781996074
554,92.4,14.759403781996074
555,92.2,14.971973817770321
556,92.2,14.48309359218534
557,92.2,14.688771221582831
558,92.4,14.430523206037957
559,92.2,14.647866738880445
560,92.2,14.274452704044384
561,92.8,13.876599006961325
562,92.8,13.847743498491008
563,92.6,14.022838514366484
564,92.4,13.77824371971987
565,92.8,14.119490075778232
566,92.8,14.019985734657507
567,92.6,13.92264342716569
568,93.0,13.784048752090222
569,93.0,13.784048752090222
570,93.2,13.644046320648432
571,93.4,13.410443691392167
572,93.2,13.658696863171098
573,93.6,13.54400236266961
574,93.8,13.287588193498472
575,93.2,13.644046320648432
576,92.8,12.921300244170475
577,92.8,13.287588193498472
578,92.6,13.514436725220921
579,92.8,13.422369388450013
580,93.0,14.042791745233567
581,93.0,14.01427843308388
582,93.0,14.01427843308388
583,93.6,14.150618361046982
584,94.0,13.856406460551018
585,94.6,13.499629624548962
586,95.0,13.564659966250536
587,95.4,13.95134402127623
588,95.4,13.95134402127623
589,95.2,14.048487463068755
590,95.4,13.792751719653333
591,96.0,13.885243966167826
592,95.8,13.818827736099758
593,96.4,13.95134402127623
594,96.6,14.235167719419396
595,96.2,14.161920773680384
596,96.4,13.95134402127623
597,96.2,14.161920773680384
598,96.0,14.38054240979804
599,96.2,14.455448799674121
600,96.4,14.56845908117945
601,97.0,14.53272169966796
602,97.2,14.17603611733548
603,97.4,13.937001112147477
604,97.2,14.661514246489002
605,97.0,14.89966442575134
606,96.6,14.894294209528695
607,96.8,15.184202316881846
608,97.2,15.065191668213185
609,97.0,14.491376746189438
610,97.0,14.491376746189438
611,97.6,14.56845908117945
612,98.0,14.89966442575134
613,98.2,15.065191668213185
614,98.6,15.00133327407934
615,98.8,14.469277798148738
616,98.8,14.469277798148738
617,99.0,14.085453489327207
618,99.4,13.893883546366725
619,100.0,14.324803663575986
620,100.0,14.324803663575986
621,100.6,14.499655168313485
622,101.0,14.818906842274163
623,101.2,14.551975810864997
624,101.2,14.048487463068756
625,101.4,14.150618361046982
626,101.6,14.38888459888396
627,101.6,14.38888459888396
628,102.0,14.24078649513432
629,102.8,14.133647795243803
630,103.0,14.38054240979804
631,103.6,14.03709371629327
632,103.6,14.361058456812994
633,103.8,14.469277798148738
634,104.0,14.953260514014994
635,104.4,14.947909552843834
636,104.6,14.347125147568763
637,104.8,14.606847709208173
638,104.6,14.71869559437928
639,105.0,15.073154945133417
640,105.2,14.85126257258958
641,105.2,15.236797563792729
642,105.0,15.504837954651444
643,105.4,15.755633912984905
644,105.2,15.967466924969658
645,105.8,16.067358214715945
646,105.6,15.957443404254956
647,105.8,15.803797012110728
648,106.2,15.68948692596415
649,106.4,15.447977213862014
650,106.6,15.120846537148639
651,106.6,15.120846537148639
652,106.4,14.853955702101711
653,106.4,14.786480311419616
654,106.2,14.675149062275313
655,105.8,14.770240350109406
656,106.2,15.104966070799366
657,106.4,15.252540771950093
658,107.0,14.886235252742717
659,107.0,14.886235252742717
660,107.0,14.926486525636232
661,107.2,15.03861695768597
662,107.2,14.634206503941375
663,107.8,14.3024473430249
664,107.8,13.905394636614956
665,107.6,13.734627770711517
666,108.2,13.362634470792052
667,108.2,13.466996695625943
668,108.2,13.362634470792052
669,108.6,13.335666462535722
670,109.0,13.2664991614216
671,109.4,13.646977687385585
672,109.6,13.749181793837769
673,109.8,13.49666625504239
674,110.0,13.251415018781957
675,110.4,13.184839779079608
676,111.0,13.251415018781957
677,111.2,13.422369388450013
678,111.4,13.602940858505562
679,111.6,13.275541420220872
680,112.0,13.16054710108968
681,112.4,13.093509842666327
682,112.0,13.16054710108968
683,112.2,12.936769303036982
684,112.4,13.078226179417452
685,112.4,13.078226179417452
686,112.0,12.759310326189265
687,112.2,12.544321424453376
688,112.8,12.253978945632312
689,113.2,12.6237870704476
690,113.6,12.092973166264779
691,113.8,11.822013364905319
692,114.0,11.983321743156194
693,113.8,11.408768557561329
694,113.4,11.056219968868202
695,113.2,11.267652816802618
696,113.2,11.651609330903607
697,113.6,12.009995836801943
698,114.0,11.55854662143991
699,114.0,11.55854662143991
700,114.4,11.92644121270046
701,114.4,11.92644121270046
702,114.6,12.009995836801943
703,114.8,11.754148203932091
704,114.8,11.754148203932091
705,114.8,11.754148203932091
706,114.8,11.702991070662234
707,115.4,11.825396399275585
708,116.0,11.882760622010357
709,116.6,11.53429668423697
710,116.6,11.943198901466893
711,116.8,12.106196760337244
712,116.6,11.943198901466893
713,116.2,12.006664815842909
714,116.2,12.006664815842909
715,116.4,11.77454882362802
716,116.0,11.865917579353061
717,116.2,11.617228585166083
718,116.2,11.617228585166083
719,116.6,11.516944039110376
720,117.0,11.436782764396638
721,117.2,11.214276615100948
722,116.8,11.285388783732706
723,117.4,10.947145746723207
724,117.4,10.55651457631732
725,117.8,10.476640682967036
726,118.2,10.419213022104884
727,118.4,10.669582934679312
728,118.6,10.744300814850634
729,118.4,10.594338110519223
730,118.4,10.594338110519223
731,118.6,11.128342194594843
732,118.8,11.720068259186888
733,118.6,11.568923891183656
734,119.0,11.489125293076057
735,118.8,12.12270596855339
736,119.2,12.089665007765932
737,119.4,11.46472851837321
738,119.4,11.53429668423697
739,119.6,11.740528097151337
740,119.8,11.872657663724663
741,120.2,11.82201336490532
742,120.6,12.109500402576483
743,121.0,11.966620241321273
744,121.4,11.959933110180843
745,121.2,11.93984924527944
746,121.4,11.324310133513652
747,122.2,11.124747188138704
748,122.8,11.303096920755834
749,123.0,10.954451150103322
750,122.8,11.617228585166085
751,123.0,11.74734012447073
752,123.2,11.582745788456208
753,123.4,11.271202242884296
754,123.6,11.110355529864918
755,123.8,10.961751684835777
756,124.2,10.833282051160674
757,124.4,10.965400129498239
758,124.6,10.650821564555478
759,125.0,10.488088481701515
760,125.0,10.449880382090505
761,125.2,10.609429767899874
762,125.4,10.669582934679312
763,125.4,10.650821564555478
764,125.8,10.979981785048645
765,126.0,11.135528725660043
766,126.0,11.135528725660043
767,126.4,11.11035552986492
768,126.6,11.288932633336067
769,127.0,11.260550608207398
770,126.4,10.781465577554842
771,126.6,10.96540012949824
772,126.8,11.160645142642965
773,127.0,11.29601699715435
774,126.8,11.478675881825394
775,127.2,11.496086290559932
776,127.4,11.706408501329518
777,127.6,11.926441212700459
778,128.2,12.4
779,128.0,11.865917579353061
780,128.2,11.478675881825396
781,129.0,11.349008767288886
782,129.4,11.2
783,130.0,11.260550608207398
784,130.0,11.593101396951552
785,129.8,11.82201336490532
786,129.8,11.82201336490532
787,130.2,11.82201336490532
788,130.8,11.496086290559932
789,130.8,11.82201336490532
790,130.6,11.62067123706716
791,130.4,11.892854997854805
792,130.6,12.09297316626478
793,131.0,12.09958676980334
794,131.0,12.24744871391589
795,131.2,12.416118556135006
796,131.2,12.416118556135006
797,131.4,12.531560158256434
798,131.2,12.08966500776593
799,131.4,11.909659944767524
800,131.6,11.740528097151337
801,131.6,11.377170122662314
802,132.2,11.443775600735973
803,132.8,11.443775600735973
804,133.0,11.15347479487895
805,132.8,10.833282051160674
806,133.0,10.526157893552615
807,133.6,10.537551897855591
808,133.8,10.721940122944169
809,134.0,10.488088481701515
810,133.8,10.740577265678043
811,134.0,10.825894882179487
812,134.4,10.762899237658969
813,134.4,10.762899237658969
814,135.0,10.373041983911952
815,135.2,10.12719112093773
816,135.4,10.32666451474047
817,135.6,10.091580649234292
818,135.8,10.628264204469138
819,136.0,10.807404868885037
820,136.4,11.110355529864918
821,136.8,11.178550889985697
822,137.4,11.689311356961968
823,137.6,11.482160075525858
824,137.4,11.306635220082056
825,137.6,11.534296684236972
826,137.6,11.534296684236972
827,138.6,11.534296684236972
828,138.8,11.565465835840769
829,138.8,11.668761716651858
830,139.0,11.882760622010357
831,139.4,12.175385004179539
832,139.6,11.482160075525858
833,140.0,11.135528725660043
834,140.6,11.689311356961968
835,140.8,11.754148203932091
836,140.8,11.754148203932091
837,141.0,11.627553482998906
838,141.4,11.672189169131899
839,141.4,11.58619868636819
840,141.2,11.408768557561329
841,140.8,10.684568311354464
842,141.4,11.146299834474219
843,141.4,11.53429668423697
844,141.2,11.548160026601641
845,141.2,11.548160026601641
846,141.8,12.006664815842909
847,142.2,12.006664815842907
848,142.4,12.240914998479484
849,142.4,12.043255373859678
850,143.0,12.033287165193059
851,143.6,12.126005112979296
852,143.6,12.208193969625482
853,143.8,12.464349160706305
854,144.0,12.280065146407
855,144.2,11.582745788456208
856,144.2,11.582745788456208
857,144.8,11.668761716651858
858,144.8,11.668761716651858
859,145.0,11.50651989091402
860,145.6,12.076423311560422
861,145.4,11.825396399275586
862,145.2,11.82201336490532
863,145.6,12.09297316626478
864,146.0,11.781341180018513
865,146.0,11.224972160321824
866,146.4,11.056219968868204
867,146.6,10.947145746723207
868,147.0,10.936178491593852
869,146.8,10.81480466767662
870,146.8,11.408768557561329
871,147.0,11.260550608207398
872,147.2,11.478675881825396
873,147.4,11.77454882362802
874,147.4,12.043255373859678
875,147.6,12.338557452149745
876,148.0,12.633289357883005
877,148.0,12.361229712289955
878,148.2,12.812493902437575
879,148.4,12.784365451597509
880,148.6,13.093509842666327
881,149.0,13.19090595827292
882,148.6,13.602940858505562
883,149.0,13.638181696985855
884,148.8,14.119490075778232
885,148.6,14.008568806269968
886,148.4,14.263239463740346
887,148.6,14.008568806269968
888,148.6,14.150618361046984
889,148.8,14.005713120009277
890,149.0,13.971399357258385
891,149.0,13.725887949418793
892,149.8,13.991425945914163
893,150.0,13.971399357258385
894,150.4,14.065560778013793
895,150.4,14.38888459888396
896,150.4,14.38888459888396
897,150.2,14.288456879593403
898,150.2,14.288456879593403
899,150.6,14.374978260853128
900,150.6,13.792751719653335
901,150.6,13.792751719653335
902,150.8,14.105318146004365
903,151.2,14.288456879593403
904,151.0,14.198591479439079
905,151.0,14.11382301150188
906,151.2,13.876599006961325
907,151.4,13.74918179383777
908,151.8,13.644046320648432
909,151.6,13.335666462535722
910,151.8,13.227244611029162
911,152.4,13.230268326832983
912,152.6,13.154466921924278
913,152.6,13.154466921924278
914,152.6,13.484806264830059
915,152.8,13.13620949893842
916,153.2,13.120975573485381
917,153.6,12.877888025604198
918,153.8,12.967652061957864
919,154.2,13.166624472506232
920,154.2,12.687001221722966
921,154.4,12.737346662472527
922,154.8,12.967652061957864
923,154.6,13.484806264830059
924,154.8,13.5705563629499
925,155.4,13.632314550361578
926,155.6,13.484806264830059
927,155.6,13.29059818066892
928,156.0,13.431306712304652
929,156.0,13.431306712304652
930,156.8,13.332666649999167
931,157.0,13.798550648528272
932,157.2,13.481839637082174
933,157.4,13.979985693841035
934,157.2,14.496896219536097
935,157.4,14.178857499812882
936,157.2,14.147791347061915
937,157.4,14.527215837867903
938,157.4,14.527215837867903
939,157.4,14.499655168313486
940,158.2,14.232357499725756
941,158.4,14.122322755127783
942,158.4,14.374978260853128
943,158.6,14.527215837867903
944,158.6,14.527215837867903
945,159.2,14.400000000000002
946,159.4,13.965672200076874
947,159.4,14.430523206037957
948,159.4,14.374978260853128
949,159.4,14.430523206037957
950,159.4,14.786480311419618
951,159.0,15.152557539900648
952,159.0,15.270887335056859
953,159.0,15.270887335056859
954,159.4,14.987995196156156
955,160.0,14.601369798755183
956,160.2,14.496896219536097
957,160.6,14.291256067959877
958,160.8,14.79729705047513
959,161.4,14.499655168313486
960,161.0,14.491376746189438
961,160.8,14.5657131648265
962,161.0,14.51895313030523
963,161.2,14.810806865258893
964,161.6,14.813507349712964
965,161.6,14.813507349712964
966,162.2,14.634206503941373
967,162.0,14.7648230602334
968,162.2,14.634206503941373
969,161.8,14.330387294138287
970,162.0,14.51895313030523
971,162.6,14.235167719419396
972,163.0,14.071247279470288
973,163.0,13.66747965061591
974,163.0,13.914021704740868
975,163.2,14.062716664997556
976,163.0,14.352700094407323
977,163.4,14.03709371629327
978,163.8,13.731715115017497
979,163.2,13.760813929415658
980,163.4,13.95134402127623
981,163.6,14.178857499812882
982,163.4,13.807244475274565
983,163.8,13.46699669562594
984,164.2,13.96280774056565
985,165.0,14.085453489327207
986,165.2,14.386104406683554
987,165.4,14.691494137765567
988,165.2,14.743133995185692
989,165.6,14.568459081179451
990,165.6,14.568459081179451
991,166.0,14.7648230602334
992,166.4,14.430523206037957
993,166.6,14.38888459888396
994,166.6,14.65059725744995
995,166.6,14.974645237867907
