,me_mean,me_std
432,67.6,13.33566646253572
433,67.6,13.52922762023021
434,68.0,13.206059215375342
435,67.8,12.890306435457616
436,68.0,12.790621564255586
437,67.6,12.939860895697448
438,67.6,12.908911650483939
439,67.8,13.029197979921866
440,68.4,12.815615474880635
441,69.0,12.790621564255586
442,69.2,12.702755606560334
443,69.0,12.992305415129373
444,69.0,12.992305415129373
445,68.8,12.639620247459968
446,68.8,12.655433615645101
447,69.0,13.16054710108968
448,69.2,13.46699669562594
449,69.4,13.395521639712282
450,69.0,12.96148139681572
451,69.4,13.410443691392167
452,69.6,13.893883546366725
453,69.6,13.305637902783918
454,69.8,13.43726162579266
455,69.6,13.365627557282897
456,70.0,13.236313686219438
457,70.0,13.023056476879765
458,69.8,13.075167302944921
459,70.2,13.090454537562858
460,70.2,13.090454537562858
461,70.8,13.029197979921866
462,70.6,12.90891165048394
463,70.2,13.075167302944923
464,70.0,13.3566462856512
465,69.8,13.422369388450013
466,70.2,13.302631318652713
467,71.0,13.579396157414365
468,71.2,13.905394636614957
469,71.4,13.499629624548962
470,72.0,13.099618315050252
471,72.4,12.93986089569745
472,72.8,12.749901960407382
473,72.8,12.576167937809991
474,73.4,12.175385004179539
475,73.8,12.480384609458156
476,74.0,12.149074038789951
477,74.0,11.916375287812984
478,74.4,11.79152237838694
479,74.4,11.18212859879549
480,74.6,10.9288608738514
481,74.8,11.249888888340188
482,75.2,11.617228585166083
483,75.4,11.876026271442818
484,76.0,11.15347479487895
485,76.2,10.833282051160673
486,76.0,10.658330075579382
487,76.2,10.64706532336493
488,76.4,10.983624174196784
489,76.4,11.603447763488228
490,76.4,11.39473562659529
491,75.8,11.08873302050329
492,76.2,10.796295661012623
493,76.2,10.796295661012623
494,76.6,10.518555033843764
495,76.6,10.518555033843764
496,77.2,10.186265262597475
497,77.4,9.931767214348108
498,77.4,9.931767214348108
499,77.2,10.590561835898981
500,77.6,10.49952379872535
501,77.2,10.777754868245983
502,77.6,10.707007051459337
503,78.2,11.01635148313633
504,78.4,11.001818031580052
505,78.8,11.303096920755832
506,79.0,11.260550608207398
507,79.6,10.9288608738514
508,79.6,11.324310133513652
509,79.4,11.62067123706716
510,79.6,11.568923891183655
511,79.8,11.303096920755832
512,80.0,11.278297743897348
513,80.4,11.253443917308159
514,81.0,10.972693379476162
515,81.0,11.063453348751466
516,81.2,11.08873302050329
517,81.6,10.781465577554842
518,81.8,10.514751542475933
519,82.2,10.906878563548783
520,82.6,10.781465577554842
521,82.6,10.892199043352083
522,82.4,11.429785649783637
523,82.0,11.815244390193543
524,82.2,12.056533498481228
525,83.0,12.214745187681975
526,82.4,12.273548794053006
527,83.0,12.457929201917949
528,83.6,12.690153663372245
529,83.8,13.029197979921864
530,84.4,12.93986089569745
531,84.4,13.425349157470729
532,84.2,13.407460609675494
533,84.0,13.0843417870369
534,84.2,13.422369388450013
535,84.6,13.865064009949611
536,84.4,13.52922762023021
537,84.8,13.919770113044253
538,85.2,14.119490075778232
539,85.2,14.386104406683554
540,85.0,14.338758663147937
541,85.2,14.218298069740976
542,85.4,14.263239463740346
543,85.6,14.56845908117945
544,86.0,14.791889669680478
545,86.2,14.688771221582831
546,86.4,15.02797391533536
547,86.2,14.985326155943353
548,86.0,14.656056768449009
549,86.6,14.623269128344727
550,86.4,14.90771612286738
551,86.8,15.157836257197134
552,87.6,15.16047492659778
553,87.6,15.21315220458929
