,me_mean,me_std,opp_mean,opp_std
346,101.0,13.326664999166145,48.2,13.105723940324701
347,101.2,13.212115651930995,48.6,12.784365451597509
348,101.2,13.212115651930995,48.8,13.105723940324701
349,101.4,13.365627557282895,48.8,13.105723940324701
350,101.4,13.365627557282895,49.0,13.431306712304652
351,101.8,13.526270735128733,49.2,13.760813929415658
352,101.8,13.526270735128733,49.4,13.865064009949611
353,101.8,13.526270735128733,49.6,13.61763562443936
354,102.0,13.696714934611146,50.0,13.6088206689632
355,102.4,13.95134402127623,50.0,13.6088206689632
356,102.6,13.965672200076874,50.2,13.731715115017497
357,102.6,13.965672200076874,50.4,13.661625086350453
358,103.2,13.789851340750559,50.4,13.661625086350453
359,103.8,13.905394636614956,50.4,13.661625086350453
360,104.0,14.170391667134682,50.8,13.731715115017497
361,104.0,14.170391667134682,50.8,13.731715115017497
362,104.4,14.319217855735,50.8,13.731715115017497
363,104.8,14.59314907756376,50.8,13.731715115017497
364,104.8,14.59314907756376,51.0,14.057026712644463
365,105.2,14.743133995185692,51.2,14.17603611733548
366,105.4,14.759403781996072,51.2,14.17603611733548
367,106.0,14.926486525636232,51.2,14.17603611733548
368,106.2,14.810806865258893,51.4,14.051334456200237
369,106.2,14.810806865258893,51.8,14.133647795243801
370,106.8,14.524462124292246,52.0,14.25482374496437
371,107.4,14.499655168313485,52.2,14.579437574886077
372,107.4,14.499655168313485,52.2,14.579437574886077
373,107.4,14.499655168313485,52.6,14.472042012100435
374,107.6,14.527215837867903,52.8,14.606847709208171
375,107.6,14.527215837867903,53.4,14.38888459888396
376,108.0,14.449913494550755,53.4,14.38888459888396
377,108.6,14.65059725744995,53.6,14.291256067959877
378,108.6,14.65059725744995,54.0,14.352700094407323
379,108.8,14.770240350109406,54.4,14.430523206037957
380,109.2,14.715977711317723,54.8,14.524462124292244
381,109.2,14.715977711317723,55.2,14.579437574886077
382,109.2,14.715977711317723,55.4,14.499655168313486
383,109.6,14.44437606821423,56.0,14.886235252742717
384,110.0,14.449913494550755,56.2,15.038616957685969
385,110.6,14.513442045221389,56.2,15.038616957685969
386,111.2,14.59314907756376,56.2,15.038616957685969
387,111.4,14.263239463740346,56.4,14.813507349712964
388,111.8,14.076931483814219,56.6,15.12084653714864
389,112.4,14.164744967700619,56.8,15.276125163142648
390,112.6,14.065560778013793,57.0,15.05988047761336
391,112.8,13.977124167724918,57.4,15.054567413247051
392,113.2,14.260434775980709,57.4,15.054567413247051
393,113.4,13.92264342716569,57.4,15.054567413247051
394,113.8,13.731715115017499,57.4,15.054567413247051
395,114.2,13.934130758680285,57.6,14.894294209528693
396,114.4,14.093970341958293,57.8,15.197368193210297
397,115.0,14.38054240979804,58.0,15.046594299043223
398,115.2,14.427751037497147,58.6,15.4220621189256
399,116.0,14.268847185389575,58.6,15.4220621189256
400,116.4,14.485855169785456,58.6,15.4220621189256
401,116.8,14.218298069740976,58.8,15.341447128612085
402,116.8,14.218298069740976,59.0,15.646085772486357
403,117.2,14.593149077563758,59.2,15.419468213917106
404,117.4,14.66424222385869,59.4,15.265647709809107
405,117.6,14.333178293735134,59.6,15.186836405255704
406,118.0,14.296852800529214,60.0,14.966629547095765
407,118.4,14.540976583434826,60.2,15.276125163142648
408,118.6,14.705101155721438,60.4,15.589740215924062
409,118.8,14.905032707109367,60.8,15.210522673465235
410,118.8,14.905032707109367,60.8,15.210522673465235
411,118.8,14.905032707109367,61.2,15.276125163142648
412,119.0,14.791889669680478,61.4,15.041276541570532
413,119.4,15.041276541570532,61.4,15.041276541570532
414,120.0,15.21840990379744,61.4,15.041276541570532
415,120.2,15.380507143784303,61.6,15.357083056361974
416,120.8,15.328405005087777,62.0,15.607690412101336
417,121.6,15.447977213862012,62.0,15.607690412101336
418,121.8,15.118200951171406,62.2,15.929846201391902
419,121.8,15.118200951171406,62.4,15.869467539901898
420,122.2,15.484185480676729,62.4,15.869467539901898
421,122.4,15.692036196746425,62.6,15.818975946628152
422,123.4,15.692036196746425,62.6,15.818975946628152
423,123.6,15.856859714331838,62.8,16.14187101918486
424,123.6,15.856859714331838,63.4,15.982490419205638
425,123.8,16.067358214715945,63.8,15.778466338652816
426,124.0,15.937377450509228,64.0,15.748015748023622
427,124.4,16.316862443496913,64.2,16.067358214715945
428,125.2,16.104657711357916,64.2,16.067358214715945
429,125.6,16.353592877407703,64.4,15.90723106011854
