,me_mean,me_std
321,50.8,15.816447135814036
322,50.6,15.704776343520464
323,50.8,15.829087149927505
324,51.4,16.267759526130202
325,51.0,16.419500601419035
326,51.2,16.761861471805567
327,51.4,16.906803364326446
328,50.8,16.666133324799727
329,50.8,16.65412861725284
330,51.2,16.436544649043483
331,51.6,16.49969696691427
332,51.8,16.166632302368974
333,51.6,15.78100123566309
334,52.2,16.228370220080635
335,52.4,16.451139778143034
336,52.6,16.414627622946554
337,52.4,16.977632343763368
338,52.8,17.769637024992942
339,52.8,17.325126262166172
340,52.6,16.692513291892265
341,52.8,16.85704600456438
342,53.0,17.26267650163207
343,52.6,16.977632343763364
344,52.4,17.31588865753069
345,52.4,17.749366185867032
346,52.8,17.859451279364663
347,52.6,17.18836815989232
348,52.4,17.511139311878026
349,52.6,17.67031408888931
350,52.4,17.995555006723187
351,52.6,18.67190402717409
352,52.4,18.564482217395668
353,52.2,18.37824801225623
354,52.0,18.5903200617956
355,52.4,18.874321179846444
356,52.4,18.969449122207003
357,52.2,18.79787222001469
358,52.8,18.432579851990333
359,53.4,18.564482217395668
360,53.2,18.81913919391639
361,53.2,18.81913919391639
362,53.6,18.607525359380812
363,54.0,18.9103146457165
364,53.8,19.23954261410598
365,54.0,19.462785001124583
366,54.2,19.6509541753066
367,54.8,19.630588376307013
368,54.8,19.456618411224497
369,54.4,19.5816240388789
370,54.8,19.1666376811375
371,55.2,19.6509541753066
372,55.2,19.6509541753066
373,54.8,19.35355264544471
374,54.8,19.446336415890784
375,54.2,19.29144888285999
376,54.6,19.168724527208376
377,55.0,18.984203960134856
378,54.6,18.73606148580859
379,54.4,19.001052602421794
380,54.4,19.085072700935672
381,54.0,18.825514601200148
382,53.8,18.669761648183943
383,53.6,18.853116453255147
384,53.8,18.583863968507735
385,54.4,18.62900963551203
386,55.0,18.686893802876924
387,55.0,18.3412104289766
388,55.2,18.723247581549522
389,55.6,18.725383841192684
390,55.6,18.18350901228913
391,55.4,17.939899665271266
392,55.8,18.203296404772406
393,56.0,18.077610461562667
394,56.4,18.13945974939717
395,56.6,18.661189672687
396,56.6,19.16872452720838
397,57.0,19.21457779916072
398,56.6,19.50999743721152
399,57.4,19.324595726689857
400,57.8,19.73220717507294
401,58.0,19.657059800488984
402,57.8,19.973983077994234
403,58.0,19.959959919799438
404,58.0,20.307634032550418
405,58.0,20.00999750124922
406,58.0,19.88969582472291
407,58.2,20.604853797103246
408,58.2,21.084591530309524
409,58.0,21.02379604162864
410,58.0,21.02379604162864
411,57.6,20.8096131631513
412,57.6,20.264254242384546
413,58.0,20.668817092422103
414,58.6,20.635891063872187
415,58.6,21.11492363235065
416,58.8,21.40467238712146
417,59.6,21.721878371816743
418,59.6,21.923503369671554
419,59.4,21.767866225241278
420,59.8,21.976350925483512
421,59.8,21.885154785835994
422,60.8,21.885154785835994
423,60.8,22.36425719759098
424,60.2,21.92167876783163
425,60.0,21.95449840010015
426,60.0,21.484878403193257
427,60.2,22.03088740836374
428,61.0,21.95449840010015
429,61.2,22.4535075210979
430,61.2,22.542404485768593
431,61.4,21.86869909253863
432,61.8,22.4624130493587
433,62.4,22.07804339156892
434,62.6,22.07804339156892
435,62.4,21.767866225241278
436,62.8,21.55365398256175
437,63.4,21.17167919651155
438,63.4,21.029503084951862
439,63.8,20.740298937093456
440,64.0,21.222629431811693
441,64.0,21.222629431811693
442,63.8,21.311030007955974
443,64.2,21.36726468221892
444,64.0,21.79908254950194
445,63.6,22.096153511414606
446,63.8,21.985449733858072
447,63.2,22.37319825147938
448,63.0,22.80350850198276
449,62.8,23.137847782367313
450,62.8,23.608473055240147
451,62.4,23.660938273872404
452,62.6,23.913176284216195
453,63.0,23.723406163533937
454,63.0,24.066574330386118
455,63.8,24.391801901458614
456,63.8,24.975187686982455
457,63.4,24.80806320533709
458,64.0,24.76287543884999
459,63.8,24.983194351403505
460,63.6,25.09661331733826
461,63.8,25.007198963498492
462,63.6,25.096613317338257
463,63.4,25.18412198191551
464,63.8,25.118917174114017
465,63.6,25.00079998720041
466,63.6,25.13642774938396
467,63.6,25.726251184344754
468,63.8,26.003076741032014
469,64.0,26.267851073127396
470,64.4,26.42423130386199
471,64.6,26.096743091811284
472,64.4,25.989228537992425
473,64.4,25.85033848907979
474,64.4,25.85033848907979
475,64.2,25.94147258734554
476,64.4,25.48411269791436
477,64.8,25.670216204777084
478,65.0,25.34561105990542
479,65.2,25.023189245178163
480,65.4,24.90461804565571
481,65.8,25.08704845134238
482,66.0,25.45584412271571
483,66.2,25.142792207708357
484,66.4,24.83223711227001
485,66.6,24.646297896438725
486,67.4,24.36062396573618
487,68.0,24.38852189043034
488,68.4,24.565015774470815
489,68.6,24.171057072457547
490,68.6,24.5161171477051
491,69.0,24.454038521274967
492,69.0,24.51938009004306
493,69.2,24.383601046605072
494,69.4,24.286621831782202
495,70.2,24.604064704840948
496,70.2,24.67711490429949
497,70.2,24.67711490429949
498,69.8,24.33433787880821
499,69.6,24.646297896438725
500,69.6,25.032778511383828
501,69.4,25.342454498331453
502,69.8,24.935115800813918
503,69.8,24.669008897805362
504,70.0,24.92388412747901
505,70.0,25.526456863419178
506,70.6,25.710698162438142
507,70.8,25.87199257884866
508,71.0,26.283074401599215
509,71.0,26.570660511172846
510,70.8,26.746214685446613
511,70.8,27.286626761107723
512,71.2,27.49836358767554
513,71.4,27.796402644946703
514,71.4,28.09697492613751
515,71.4,28.09697492613751
516,72.2,28.173746644704533
517,72.8,28.159545450876866
518,72.8,27.78776709273345
519,73.4,27.774808730214506
520,73.2,28.08843178249722
521,73.6,28.47174037532655
522,74.0,28.24889378365107
523,74.4,28.639832401744254
524,74.6,28.56291301670752
525,74.6,28.97309096385817
526,75.0,28.788886744714528
527,75.0,28.788886744714528
528,74.8,28.86104641207591
529,75.0,28.488594208911046
530,75.4,28.47174037532655
531,75.4,28.639832401744254
532,75.4,28.639832401744254
533,75.6,28.330901856453494
534,76.0,28.726294574831613
535,75.8,28.336548837146697
536,75.8,28.736040089058896
537,76.2,29.026884090442778
538,76.4,29.729446681699276
539,76.6,29.830186053727523
540,76.2,30.53129541961821
541,76.4,30.43419129860362
542,76.4,30.156922919953224
543,77.0,29.873064790878086
544,77.2,29.975990392312312
545,77.0,30.066592756745816
546,77.0,30.205959676858473
547,77.2,29.915882069562983
548,77.0,29.953296980466106
549,77.2,29.478127484628327
550,77.6,29.903845906505072
551,77.6,29.668838871786004
552,77.8,29.572960622839236
553,78.2,29.198630104852523
554,78.2,29.171218692402963
555,78.6,29.601351320505625
556,78.8,29.701178427799793
557,78.0,29.631064780058107
558,78.0,29.23696290656743
559,78.2,28.964806231010765
560,78.4,29.28207642910591
561,78.4,28.695644268773613
562,78.4,28.910897599348242
563,78.8,28.964806231010762
564,78.8,28.385911998736276
565,78.8,28.589508565206224
566,78.8,28.017137612539937
567,78.6,27.875437216302096
568,79.0,27.914154115788644
569,78.8,27.96712355606132
570,78.8,27.58550343930667
571,78.6,27.846723326093503
572,78.8,27.58550343930667
573,79.0,27.09243436828813
574,78.4,26.911707489492375
575,78.8,26.954776942130316
576,79.0,26.67583175835385
577,78.8,27.345200675804154
578,79.0,27.66224864323217
579,79.2,27.396350121868426
580,78.8,27.374440633554507
581,78.6,27.63041802072491
582,79.0,27.28369476445593
583,79.4,27.346663416219535
584,79.6,27.45614685275412
585,80.0,27.327641683833605
586,80.2,27.49836358767554
587,80.2,27.852468472291644
588,80.2,27.86682615584344
589,80.0,27.53906316489361
590,80.4,27.397810131468535
591,80.6,28.118321429274545
592,80.4,28.231896854444617
593,80.4,28.231896854444617
594,80.6,28.534890923218892
595,80.8,28.280028288528992
596,81.2,28.3365488371467
597,81.2,28.72211691362599
598,81.4,28.47174037532655
599,81.6,28.97309096385817
600,82.0,28.996551519103093
601,82.0,28.55871145552614
602,82.6,28.56291301670752
603,83.2,28.57551399362748
604,83.0,29.277978072264485
605,83.4,29.131426329653
606,83.2,29.026884090442778
607,83.2,29.60675598575433
608,83.0,30.01999333777408
609,82.4,30.229786635039286
610,82.4,30.229786635039286
611,82.4,30.62417345823394
612,82.8,30.221846402892066
613,82.8,30.082553083141065
614,83.4,30.043967780571194
615,83.6,30.42761903271434
616,83.6,30.20331107676773
617,84.0,30.01999333777408
618,84.6,30.20331107676773
619,84.8,30.72067707587188
620,84.4,31.032885782666106
621,83.8,31.301118190888964
622,83.6,31.00709596205359
623,83.6,31.17434842943794
624,84.0,30.41052449399714
625,84.4,30.4538995860957
626,84.6,30.565339847611707
627,84.6,30.123744787127645
628,85.2,30.498524554476404
629,85.4,30.440762145517972
630,86.0,30.587579178483544
631,86.0,31.400636936215164
632,86.0,31.400636936215164
633,86.0,31.6164514137814
634,86.0,31.843366656181317
635,86.0,31.843366656181317
636,86.2,32.03997503120126
637,86.6,31.86596930896658
638,86.8,32.183225444321145
639,87.4,32.573608949577576
640,88.0,32.59447805994138
641,88.0,32.80853547478156
642,88.0,33.03331651530013
643,88.2,33.00545409474016
644,88.2,33.138497250177174
645,87.8,33.09017981214366
646,88.2,32.92658500361068
647,88.4,32.90349525506371
648,88.6,32.76949801263364
649,88.6,33.35026236778356
650,88.6,33.559499400318835
651,88.6,33.21806737304264
652,88.4,33.24214192858216
653,88.4,33.45803341501111
654,89.0,33.039370454050726
655,89.0,32.69862382425291
656,88.8,33.08413517080354
657,88.8,33.08413517080354
658,89.0,32.36664950222682
659,89.6,31.953716528754523
660,89.4,32.1284920281049
661,89.6,32.221731797034124
662,89.6,32.49984615348202
663,89.8,33.065994616826515
664,89.4,33.469986555121295
665,89.2,33.45085948073682
666,89.2,33.62380109386802
667,89.8,33.860891896109294
668,89.8,33.144531977386556
669,89.8,33.31906361229259
670,89.8,33.91400890487587
671,90.6,34.20877080516048
672,91.0,33.72239611889997
673,90.8,34.14322773259728
674,90.6,33.85025849236605
675,90.8,33.961154279558876
676,90.4,33.838439680339874
677,90.6,34.23799059524376
678,90.2,34.64909811236073
679,89.6,35.0576667791797
680,89.4,34.94910585408445
681,89.6,35.239750282883676
682,90.2,35.12491992873436
683,90.2,35.02227862375605
684,90.8,35.02798880895105
685,91.0,35.44573317058063
686,91.0,35.754719968138474
687,91.2,36.14083562952024
688,91.0,36.62239751845856
689,91.0,36.62239751845856
690,91.0,37.02971779530598
691,91.0,37.13219627223793
692,90.8,37.24728178001718
693,91.2,37.49346609744156
694,91.4,37.728503813429974
695,91.6,38.02946226282985
696,92.0,38.05259518088089
697,92.6,38.223552948411275
698,92.2,38.63366407681259
699,92.8,38.80927724140196
700,92.6,39.092710317909656
701,93.0,39.27340066762745
702,92.6,39.174481489867865
703,93.0,39.36495903719449
704,93.2,39.95197116538807
705,93.4,40.262141026030896
706,93.0,40.45244121187249
707,93.2,41.043391672716325
708,93.0,41.535526961867234
709,93.2,41.84447394818102
710,93.4,42.15495225949142
711,93.2,42.26771817829773
712,93.6,42.15020759142237
713,93.6,42.42923520404298
714,94.2,42.82709422783665
715,94.8,43.41151920861559
716,94.8,43.41151920861559
717,95.0,43.9089968002003
718,95.2,43.90626379003342
719,95.0,44.303498733170045
720,95.0,44.10442154705127
721,95.2,44.21040601487392
722,95.2,44.02453861200592
723,95.2,44.02453861200592
724,95.2,43.65042955115104
725,95.0,43.29896072655786
726,95.0,43.29896072655786
727,95.2,43.29156961811387
728,95.0,43.538488719752316
729,94.6,43.77487864060848
730,94.8,44.06994440659076
731,95.4,44.36485095207692
732,95.6,44.07992740465892
733,95.4,44.06177481672748
734,95.6,44.188686334852726
735,95.6,44.31072105032822
736,95.8,44.60224209610992
737,95.6,45.01821853427788
738,95.6,45.01821853427788
739,95.6,45.433908042342125
740,96.0,45.307835966861184
741,96.0,45.17964143284008
742,95.8,45.604385754003964
743,96.0,46.31630382489518
744,95.8,46.73071794868981
745,96.0,46.86576575710676
746,96.0,47.44259689350911
747,96.0,47.163545244181975
748,96.2,46.87600665585753
749,96.2,47.1525184905324
750,96.2,47.4358514206291
751,96.6,47.43247832445613
752,96.4,47.44091061520637
753,96.2,47.73007437664433
754,96.4,48.13564168056763
755,96.4,47.44091061520637
756,97.0,47.32018596751285
757,97.4,47.600840328716885
758,97.6,47.47883739098926
759,97.8,47.05911176382317
760,98.0,47.30327684209625
761,98.4,47.31426846100445
762,98.4,47.144883073351664
763,98.6,47.554600198088096
764,99.0,47.84140466165265
765,98.4,48.00249993489923
766,98.6,48.458642160093596
767,99.4,48.58230130407575
768,99.4,48.87780682477478
769,99.2,49.3372070551222
770,99.2,49.3372070551222
771,99.6,49.338017795610725
772,99.2,48.92197870078437
773,99.6,48.9268842253418
774,99.0,48.93669379923413
775,99.6,48.52051112673897
776,99.4,48.466895918760876
777,99.6,47.894049734805265
778,99.6,47.760234505286924
779,100.0,47.59831929805925
780,100.4,48.01916284151568
781,99.8,47.88486190854057
782,99.6,48.01083211109759
783,99.4,48.29741193894348
784,99.4,48.713858397790666
785,99.2,49.00367333170035
786,99.8,49.166655367230334
787,99.6,48.75079486531477
788,100.0,48.47267271360225
789,100.4,48.60699538132346
790,101.0,49.205690727800985
791,100.6,49.06974628016738
792,100.8,49.077082227858654
793,101.4,49.09826880858429
794,101.8,48.95467291280782
795,101.4,48.97591244683452
796,101.6,49.451390273681895
797,102.0,49.47322508185614
798,101.8,49.345313860588625
799,102.0,49.85980344927164
800,102.2,49.55562531136097
801,102.4,49.41092996493792
802,102.6,50.00239994240277
803,102.6,50.201991992350266
804,102.2,49.478884385159695
805,103.0,49.78754864421425
806,103.4,50.07434472861327
807,104.2,50.18127140677087
808,104.4,50.11426942498514
809,104.6,50.12624063302574
810,104.6,50.12624063302574
811,104.4,50.43252918504088
812,104.6,50.70936797081975
